Id,Price
6639,249534.36290035033
6283,201541.16591202404
6257,115344.62989911847
15235,172257.15444184927
902,231359.00396910956
8932,192525.33544688066
16469,333706.0633967022
2825,289352.1240815416
6450,435238.04368737136
11366,178830.25401220354
3801,368497.5341550737
11385,172560.45778528205
1079,195812.17363327908
3202,207948.93563739737
676,225081.73046783422
6185,283854.182776921
7730,150736.07873463733
2573,182641.6554211859
10978,198686.87067887853
10962,240996.39184680834
8870,189865.45115350396
8496,159294.53052886098
5517,159210.61868491737
927,184011.33710589109
13675,190884.21452650864
1499,229834.01673908447
15536,412367.84539032314
8602,353235.7403720656
12137,396433.79332823295
9865,254893.5910618984
16353,296029.8926155167
15908,205554.93306979138
3944,186253.5990335819
10359,216829.1675142445
15158,231570.93710150017
3259,260174.6709578039
7220,315543.12243774976
13843,217369.28515526658
16736,182148.57113427864
702,286257.27260724496
16401,133684.68375026167
12134,185942.58921761374
6918,241275.56564141737
11792,141979.49213580627
3798,116646.12661022923
10395,138214.18553200745
11099,127536.48640778675
7090,186729.5856574648
11260,197257.1858706833
9647,220476.13411123768
2903,392757.06317401305
2071,183430.30379121046
8604,174378.82303501308
9346,219480.48817098347
3945,233664.40151545077
3420,154713.90189976915
10842,123625.37959508349
725,159326.24839810608
13931,198624.91996188267
16330,205092.88260597322
9066,469048.2748882052
3326,279508.7154861435
1556,289730.46073933574
6579,103175.85632201475
13877,134481.79459301993
9857,344026.301295604
7302,275282.8716036042
5684,190954.37059203262
6513,243415.78236488195
11342,110907.02329177677
16561,230622.3010366204
6885,181259.03224004147
9308,182252.33813584287
2559,220098.19571931672
6648,179748.76535054686
15260,172853.48409501172
5113,191279.5200516115
16492,201529.24943767444
12034,304457.31108014996
7248,228458.63416127407
2171,242002.16057556582
10594,182459.66497268507
13241,207677.73594923597
7032,137252.53290497686
4884,170522.11500996613
903,246099.17478446476
162,168980.14592923617
6566,278537.88376397075
8249,136256.51118417177
13106,170243.8432852272
256,127222.50728599093
7976,173277.76707129637
8575,186589.3972682659
7591,301936.7340500922
3204,197775.27825099247
15804,184195.32530075093
1525,348539.1512601587
9038,192198.9885620499
13628,201479.65910467514
10016,210835.77540605853
10208,222433.19433737203
2008,200878.62950209566
13029,208036.54781793372
5099,131326.51677871522
9923,288226.0590026815
9461,125151.68555662902
11086,211094.61059792203
15057,302413.1468752659
10689,164407.15728922893
2053,236831.05220105808
16630,174870.16045601844
4985,164338.74230611845
13881,263908.3993371491
13225,182039.77453055006
5779,66405.92152765743
10262,171038.96734077323
10762,196848.0994840606
9513,190627.7181141113
11128,170431.45177638487
2074,304721.3850660686
933,194932.13062884499
2780,187920.07290554798
6594,112961.95000162865
15394,297406.13863916765
14863,139568.4777737488
6698,206340.9549069191
1611,278524.36066878756
174,194703.14884669494
5160,195680.08926671877
3295,332839.1984369945
4559,318888.62593882077
8254,166491.30903363766
10228,94987.42757711849
13924,121001.90481223277
15341,247369.34339126037
4353,178229.59009535066
4334,66063.75681087605
1872,126845.73721466232
7823,194831.58369733635
310,174088.36422061655
3704,235039.63023499015
11615,348075.09803180635
6605,223868.93542779816
3381,187908.20993069958
2143,139324.28939457744
3191,270811.94353595324
13980,133827.07521758537
15613,174060.91501479226
10943,330977.98613048607
9654,122546.13849799868
16053,467903.5635524146
14931,228315.8851425099
8299,216655.06705485663
2147,172738.541928387
11567,278637.1152283166
5905,125803.99639663166
11160,112368.33606210553
8275,142179.49205316926
16398,294576.4764506167
11229,173202.67565623656
10309,167797.19966320138
7340,277045.9667280057
7653,146876.70974916554
272,210836.65028443196
9831,219467.7672786702
5016,143862.57636300428
5968,63285.82740436336
796,207533.45136580698
12123,129724.05217338937
16629,161151.03170197306
2637,171948.23773577294
6194,229538.31600356937
6216,371220.23209459695
14346,176806.0902411022
6428,116179.06242469235
2891,267085.7377893777
84,190981.75706962738
9260,223100.66485391482
15250,137550.27624826622
2348,200783.61853052993
10427,299398.97538077564
13230,225847.227034299
1691,225061.8589802879
8803,125154.31089611094
5464,249206.58401822145
10559,118984.88505314788
16787,322684.48704427585
4278,165147.44231167922
6183,158854.01681167044
12775,155087.41656021835
10104,168546.26703912896
13663,178898.78017960844
9404,242312.16931728515
14724,224651.29275826496
10040,179908.4805276861
4646,194256.93568227248
4754,158169.58472682475
3310,225006.7986335614
2003,187402.34418668065
7312,234159.9505622261
10921,222359.86620022124
13419,290252.22461757925
10105,167075.5986917171
2196,466603.05328763137
12659,232421.3386380156
4380,263807.89268169814
10847,154301.92205462814
10805,279668.43643669446
8709,74424.25241603021
8319,185839.39568402167
2215,190225.02396728998
7000,207586.65009714698
7701,100952.9419374645
9678,205827.84596402125
14026,171771.9005411132
7971,157496.7136714747
13734,136314.62662011894
16483,193112.56181244034
6150,221166.31277069307
2931,294299.77825983096
5418,181243.8093502301
1662,420150.2016436481
2441,222117.0619241661
669,117095.87775118697
7734,183655.3392032097
6010,239985.05737172184
266,153023.33227994002
632,144770.27116618224
16221,111666.5228925965
11832,181599.78188740092
5035,104494.52233840423
37,155568.62936078972
6168,174367.31553319687
11757,182625.47043432907
8086,121786.26388529582
6529,244290.4883842173
15121,215162.33394803305
13904,133807.10641259825
3711,182979.55752175517
16563,99684.12314567232
14494,150023.42384331906
3006,224573.06439211653
15299,108492.50621174919
92,285374.72110964544
8066,152551.87237559885
16071,190734.56297921494
10662,158879.67605493215
3883,231041.4610302123
5511,147243.28678854945
2821,284034.69835775625
9570,204580.75038366293
4326,251270.12125125006
9251,238483.83854982298
9031,217846.0119430919
12689,163027.32937163944
16380,256138.31199363637
1053,257550.95599703988
4568,194542.03978653354
16140,112618.98533839626
14356,368562.34148853435
8466,178150.37859432647
15652,126554.91164813114
3285,135642.00578205552
3198,162763.5918527716
14088,406839.48656647623
2268,111414.88790158945
15472,195000.55444127973
1203,160075.68455135665
7157,325038.6331084898
6886,193809.8409441761
5083,264334.2112105502
7467,121008.36970070103
14068,193326.435868672
2080,189169.09082202008
10865,126174.55153035402
13516,192747.0170082996
14150,214035.7394075549
7609,118855.72864173539
2144,368076.9859585816
10357,200675.71141927052
2396,236386.69395835703
1526,344623.19868811563
10890,254666.71346871156
8638,422492.20920589817
6050,263752.5417430249
7639,94904.51476483962
10544,196751.23564630465
9577,247935.75475449703
13195,217748.16489673962
3484,232133.95231128138
16668,519673.4969858277
7171,195927.42415329922
8547,197413.9208530154
12735,239754.8631661741
9093,206132.86618914784
15323,237244.6097412247
14897,144843.38959612494
5135,130537.09355967
5327,227672.92103996233
13133,222513.9583836079
1676,300535.19322149165
16296,292869.0366049405
1095,135053.10755846475
12528,157155.47523004815
7348,250039.93534913595
11663,165255.86433618361
1803,199228.66052190427
1510,244886.39227052932
16045,184147.43140870018
2900,147016.1169703196
3236,172545.33954288412
1318,153564.58504487108
14948,220299.5759260145
7840,284246.54600761645
15325,181020.15178056355
8700,151731.14438459728
15706,201105.6097899245
14449,143550.24031317202
16117,173384.518713805
4529,186652.90278175153
11199,201940.35616929186
4052,390640.89771671325
821,230852.19530099502
68,275000.32740789786
554,118709.08293945211
452,168019.23491081243
11394,309655.99498684064
11393,166158.2617453921
9535,154847.58595648565
4024,190317.8218382082
10069,219504.2471276735
12007,163962.09730553388
12368,439730.7442191437
1259,326688.6457871367
1124,367136.0767421662
3707,181072.400111471
8767,176464.05519103905
1919,173180.54095768064
16741,164610.6227212503
6664,288263.39910879347
5688,353259.09561128175
7799,164188.93094634317
14843,328714.0544224174
7532,192145.42419428876
8133,158001.87294001912
6264,336368.7582625097
4125,158395.8894344792
2410,187292.04190807504
13607,195929.31480251407
1716,287453.3365411675
1370,140565.23176707936
2273,360114.4664166504
15298,346872.180261695
4284,265424.4077333056
12303,143430.46456202568
7808,110565.75093014077
2203,154605.05133805986
7237,132309.3999679597
15864,143685.5697753693
2844,144514.78004074862
5729,160936.57407730626
11812,433117.56683305
1779,173839.96041362226
6442,140584.12771047853
6160,223030.76933716759
8266,203053.84728858355
9903,171361.23942525926
2867,133379.86797411894
6998,187265.7255133894
13932,173384.88607338892
12587,156751.7629809487
3611,254312.36353700055
2646,318893.3850580199
1890,155389.27884270524
860,284772.72948906216
14187,202401.16247529042
12569,290349.507027083
1276,73148.17849990512
12025,226567.1383573481
4890,302401.537855388
14410,349071.2393394556
10352,376230.32429220865
11407,199357.1867237621
10384,171471.61456413017
7622,276195.7927123978
12578,166712.98063272418
15820,175289.41253929175
563,202752.55210306135
15226,177043.46451306614
6396,218885.02888798816
6247,140287.65971340632
3339,154321.1085060248
10975,277803.1517716819
7475,107966.71480497129
11129,272852.30983473454
3051,257000.79534511646
10232,253740.84260939478
14106,183921.61208958147
5502,239110.11351099366
4558,66808.82395681496
4181,145813.44449767284
8426,126321.3539283191
6611,184515.18127531235
14641,141871.42525179192
15539,289646.7590174674
13119,127467.00039639577
11716,201613.37996821463
7316,278200.53407335695
7791,112989.58979551264
13034,364031.94584409305
1068,260116.95000253568
4060,183367.8372400882
10172,228666.68690232717
2591,183654.61099550023
12494,369555.09870902554
7828,340901.73212633433
15284,191351.00546557928
7947,187947.3729666545
16335,210706.4500905211
10234,364672.0415126675
2797,255287.8676628747
5341,239559.7046215829
3059,189126.3351516589
1559,73429.2017409789
15320,305881.0233793034
10284,353041.00028663327
4134,220686.35786873547
4481,203836.47736029213
7222,131327.43914499553
4062,246149.67785413895
2192,217754.21047230234
9637,188084.14030008603
16236,166961.00261711644
4272,165386.76037065603
9406,264929.3902287858
14309,227499.67921156855
1946,304611.71699960553
16235,235184.27102801978
7146,154444.11507975336
16784,272974.14998724265
349,297445.79137183016
6251,180394.81035337577
5128,360644.4887462957
11718,178482.03279535094
16721,69837.5515269484
12517,232969.14963295456
15961,174666.54365218486
9428,145297.76550745897
14541,146637.4887559982
10168,110594.22651414179
11270,165072.86553152432
13210,246674.20444729636
11518,169558.38549662867
12612,209291.55403800771
16352,127041.67166495314
9935,146440.72163131778
15521,300104.43483430316
11482,201465.60418854552
11443,168194.45158598412
9459,259940.6783902139
9218,183110.54190740778
854,161419.8405561862
5619,159728.71361298667
9208,179244.7808068045
4391,146003.40001378232
15207,168572.19188039657
7183,186893.40275253914
16442,216785.13010462516
7936,93691.47435135547
10606,326816.31794720335
4979,142198.26993488712
4854,320981.53498066886
16476,147944.03778170864
10516,169810.6312452446
16261,300116.32732964493
90,325142.03931064537
5433,178632.71772820078
14338,138511.9157135557
13487,244950.80531742613
8211,532637.8763340854
170,193300.81284920537
14051,95287.17526742343
10686,205228.4974494331
7595,323967.8668528928
6777,339532.6712962746
14661,171525.46578262275
13991,329602.01940243086
16795,187820.61500955082
2740,141603.55180027502
7368,329461.2673547541
2413,269766.64637838496
1852,437705.4852607904
15200,406869.2782641089
8467,330478.4199757493
16379,319675.6456691507
3375,186058.36519368412
5945,439275.13571696746
2641,195010.34945317093
2837,335627.8763725022
3498,201121.46523292965
10876,143768.61592973483
1285,218771.85425356825
9285,220296.43279194715
4015,344203.79008763575
2526,190190.83081110145
7814,196124.89266442944
7117,291204.58577852603
12359,122385.25839368755
3303,256254.889918782
13874,164378.43426408933
5484,188552.26410158927
15067,145465.3585900959
12639,219842.62331958578
3388,243732.41128002296
4256,220143.63446961966
15738,164608.34443235197
14049,173098.5445106194
15780,185970.8248386891
9564,173513.42545053767
11910,227686.550083801
11315,176336.66239020406
1733,162404.1598891193
3910,398363.7467858819
7552,398297.24222954636
254,190747.23236454543
5222,187376.08746966784
8314,211020.1197140412
16743,200390.58491039727
10335,100188.32796872179
8226,285344.71867777547
12254,246321.58209826588
13152,221705.1966802684
15020,203323.33145285744
16349,208749.93860054502
11924,164808.09993768207
12543,193581.6208141181
14114,239226.6413542577
12318,262818.01556314755
15383,169206.20902020746
6679,208155.10013380757
635,196969.38062589336
15993,302316.92807315855
11375,174583.5768410146
11216,181579.76018373694
15401,245188.7183252417
11301,161732.81785222387
13804,277978.9210422068
10839,209877.769857642
1588,358675.89808921574
3596,197396.61652509496
5816,156403.9874822844
8099,154631.96119105772
6551,194291.5584685474
14075,617681.3848311562
13431,209315.97316498635
9481,324089.7781821588
5295,151561.66120535816
15859,386998.4994778704
10634,324001.3245061348
444,242292.1679162057
11686,259670.433773982
1213,219258.02418980558
13970,118763.11688390185
6849,389721.77068673936
9911,201593.66607892505
5649,159970.47453737754
7184,238610.20021387286
5877,281805.93984152615
1655,290537.1113734269
15301,221552.78506288887
12389,292918.3083258173
5241,279865.38413468905
7048,167822.91784854833
10574,131718.01260427694
8593,135515.1338705641
4752,191603.93472496647
14663,175369.93566337138
10994,213008.11927442098
87,93794.77690564485
5132,124709.3919446953
6372,363203.12101274997
7411,332316.6214827617
3319,239950.1187868035
9355,130233.56056488726
5139,265822.10544712207
56,291147.57563606184
3249,171970.78743976966
5047,88512.22939540175
13238,318593.8116394496
2190,288384.9826518852
15599,168619.41400728768
6542,170098.75784265707
1968,149068.79659226036
5630,174872.03976219674
9157,202220.37649475093
789,165111.38295411709
1413,274213.5774206397
12514,283391.9664669238
13459,140775.60875028168
1345,242960.71467255926
4034,212578.87146302254
15169,145522.97062775894
6770,241955.52393452637
3334,218452.06000806388
12998,148358.0715539253
15870,250556.18600357685
1871,152442.92254198284
5770,146872.25017840503
13196,111695.27565988454
7633,225410.92962037487
10699,225321.29213914234
15470,201311.49645308577
1903,486897.54999070236
13860,184346.3691805859
7649,265063.2107339006
11043,227848.46511649087
2922,235138.70696884746
7538,423115.53318457294
9477,113159.2573737242
117,563774.8871388898
1457,266329.29923931166
7082,170869.6222336447
3053,262129.33506310632
12522,118076.74422375434
5744,457405.1374444859
13566,295029.46124525834
1464,146627.8005980369
3852,97204.23479826904
9557,212987.12809781873
14719,340534.2911121104
13978,131680.06303727953
3286,163832.88722213605
13019,372472.63799007
1421,131329.06893071253
13502,176737.9018702955
14811,126375.91408112601
9297,284346.38799734594
7749,579554.176563056
16555,148881.90332186155
14576,209323.72420556235
12766,148393.3435784945
4679,146612.35071144716
10033,205025.54084673547
11231,253848.99716088347
15112,156734.87015827757
10617,186072.6426081165
2175,175065.40323790687
16502,547442.1667778351
10106,179336.28649002683
12561,157321.6880030737
15907,329399.34574644483
8069,123043.70470232636
8316,122468.40252716257
12343,254606.69289889937
12092,174864.1284366132
1527,173916.93716247127
10010,227441.30741009736
655,117996.33167864037
10549,129905.71704815018
3248,125957.67439220483
13499,294125.0092551969
14959,211232.52090331962
6070,160602.8028278404
11360,229340.53459954378
12102,197767.3110824232
11870,301244.05052323634
3713,113758.46258386309
3230,155879.53541192214
7742,222302.37192654825
15092,356023.96150211664
8728,296005.29184596165
3386,142942.4005695327
9409,141116.86981597
16545,236985.87937293373
3127,162676.22508934897
11344,190708.65597364728
2112,200230.5595548971
7310,226399.47116142247
6313,193963.96005635697
3681,434491.075200339
5114,346936.79778951313
270,166698.00496979454
14350,186206.1750906838
12223,356819.28290262964
1066,164722.7783597649
16116,387815.84506433044
11410,534253.8484774397
4088,149398.01315887034
5956,174253.9210931635
14669,127524.49499123846
13871,138980.9851084111
4126,235727.63229285929
12114,221376.34811343142
16607,167807.06483690816
4266,219817.68107663386
13518,198048.3426386446
11856,245507.3800969104
3885,247724.04501472242
8891,155533.2826268357
4964,184925.85352071302
7696,166392.95415836756
6894,151461.69299224074
9766,164264.54004797834
4800,160489.3699211849
2840,192080.5851208167
4743,173935.8430113116
13562,479765.927624608
8301,185539.82301662266
5405,174868.5104652431
1535,175743.64531779182
9073,123378.73793405305
1698,364543.5548441195
12262,239438.45088475157
6794,177602.77525180049
12701,189611.42138596077
8432,179657.27366019395
13540,135592.51097542865
8629,157392.4148371148
1440,181053.7233230559
8596,223206.26736938936
9575,256518.85717743656
14976,93309.24188010777
3149,219636.9442073426
5157,225233.89731070062
10748,182178.6611612628
9719,424107.39413303003
6376,183872.7519090222
9733,167433.86540476512
4749,184809.13305784774
4994,436404.30140877457
538,203589.3310370298
5512,123991.54657769027
9778,109959.11894799309
9761,145371.15911551632
3174,451826.7713955423
13429,177345.36780887548
10467,71037.49903433652
14129,172225.1394801432
13608,181109.7717601158
11106,148696.63501477544
12048,178855.59747398732
1054,317681.8508195996
3582,251477.10089495065
1566,151885.1637388345
11529,128755.55227292665
11859,132394.7662089953
10582,141756.5142498273
14907,479970.89741271397
14039,174035.3252285997
10489,142362.49817429297
3331,348493.48561632016
10153,231757.4096146016
5271,152344.85023066902
11871,311477.55599577987
776,118053.47196506168
3994,125443.68076622023
9433,67536.59590604933
14275,139061.59922654994
8030,227716.53206845443
8169,265367.1137790031
8053,197016.3678220952
4822,211986.33101087352
13197,223473.0874262456
13634,276307.49625803175
8951,168287.53825508495
12176,250900.96213788187
15471,149480.47061012313
14962,131958.3335506006
12512,107974.79825503599
8697,456835.7356692281
7095,218079.4978488676
13639,223875.31532459395
16660,178512.09432905482
5848,140432.1770697891
5386,191761.667325328
10880,313263.85991456994
3954,179235.85432981263
13426,298349.07771709905
5966,210056.76670601295
16315,298423.34947624995
7455,183641.03918107986
11071,220830.97620083846
14740,210536.48821335644
16087,201592.78922092041
8931,235050.43172968357
15289,172221.25503913575
16089,254370.07549033294
12128,185192.67008975407
4724,223837.18771673425
8585,214434.10060648865
7188,224426.0759690191
5423,168290.36279875963
10488,182215.98151225335
5980,215460.67851717264
8376,232578.5613675474
12397,137878.88585668505
16496,191569.26526385618
4891,254628.13716415587
9710,147571.094829105
6339,179264.26457906244
244,213546.0305152201
5002,264708.5592294862
5358,160384.06572737262
7636,151334.66322100814
9361,279137.4804638833
3601,113812.4819338611
15755,162857.77886286943
172,198212.45563376814
3037,344049.1351546818
577,245626.19286116282
3607,203905.29241412485
2515,102743.48101885634
10413,152782.39815233328
10511,238113.49171692043
4637,515042.2237258931
12736,287998.45017195516
9534,228904.10026201128
11641,185786.5158187839
10419,266584.638590448
15313,171615.39591955591
14915,206853.467882548
12409,411176.89567583
9405,122901.2401219775
14066,230551.97005577406
14108,204976.77910557337
11931,220568.13568658388
11464,351994.7498094382
926,132369.9134562336
11190,224447.53501300994
10260,173529.61280489006
12712,183713.0058679265
1234,224419.03324295976
11608,99994.31698483293
3776,249906.31201289475
4881,206347.2228959254
10266,183404.16618960776
3262,228953.47964067708
3576,439501.057944743
16604,378983.49717515596
8041,165726.12114334447
10691,213317.19967709336
8357,178156.03245939364
11661,137052.76371003562
4453,241921.05411409374
15936,212429.5356915833
8463,264477.75125738594
15770,234371.13805323368
466,178844.20838704557
14965,81348.09990543034
11227,173569.15088290107
9894,269317.2119807682
11746,203983.1098240686
4118,138973.22228120337
756,373603.013450343
15589,164781.42075558208
109,341130.3078798606
5778,246355.25875652206
1731,87227.36253309247
3450,157090.3008435518
2961,183651.32643984296
222,164766.32714458977
11454,364921.4686701667
7339,186592.77871461547
12096,103696.35474188693
14074,218429.6110047011
4058,280680.8551973168
6603,266543.9203612216
3289,122189.35506873927
16681,276984.40372092876
8200,326981.32657954807
3343,216143.71787300927
7802,165668.1125927802
2082,434927.2722545528
217,254318.14573775628
1720,175623.60624417794
7224,244877.02847143065
6176,138879.57110176524
12571,272100.2550149998
16666,315311.8143240825
8908,186642.26808571324
6914,173865.87432897088
5428,209797.0129569185
381,175979.2949654067
3991,214276.34095485907
16365,273305.89507833344
1046,187192.7451500759
391,170265.65397077228
9212,377963.8845936989
3022,199068.80977302697
9961,114759.21242154198
6764,289432.5928618364
7720,183328.6812328493
4809,222873.87158176163
8877,300609.69464417134
7817,180968.5146726211
10614,108408.69230354497
5553,282160.9546921782
16488,136594.58292909214
11002,157292.23198806873
13592,358810.3158731903
15050,231015.8476933771
13553,259582.33232034848
9041,215782.69318540808
5461,424482.17281449493
16274,366049.41555476363
2138,149562.12369416238
6245,158788.20843344997
8245,185810.58292445837
6491,223742.260908502
13218,183926.406342753
13101,110242.29847441592
10462,147501.30186542176
4079,180887.22211490903
1506,356753.1792050915
14107,123587.14784977559
12215,290412.4078106916
11576,394908.85236433154
10567,225426.21267916632
12713,199360.6667340564
1468,572342.5338288319
2549,323583.97513505147
4172,236302.18371922843
12380,245596.5865592174
3513,106277.50601855993
8165,285032.1283386501
1127,224927.4884814756
14601,445834.2570728229
15526,320664.214667339
986,345826.3649823445
14968,198188.14206376625
9348,156150.63958170786
6317,256910.82948897535
7497,96497.39848931445
5079,316355.0495807348
528,150649.34929010022
10964,122656.72210522741
5812,311389.95585719927
11022,182083.45132543976
16251,132779.7477864312
5863,110992.82320691978
8664,206688.08745135096
5396,197527.12883989292
6917,230257.55119104823
12776,129061.0879687262
473,257246.0525140421
13333,216784.3784536093
13023,164662.11731184766
7357,221508.03389902343
10955,475961.8747466582
11914,351520.0052451268
12535,182379.34046960634
11205,186947.22337715793
13209,187650.83530235523
16119,282384.02759052604
2174,227122.040268712
4834,244358.212717389
10151,176844.05956895242
5584,204952.12008884005
6672,228497.44518306226
12858,273065.5010400445
5106,158611.24754524886
8884,177336.3549660211
13766,166737.55051039185
12556,124669.97946092354
12910,232693.81893332972
6258,123432.51311980606
7100,253703.03783571796
1793,215004.3105961299
3335,178842.1373361524
12835,186898.2285994119
10591,160761.54439475157
15707,276199.2888569254
16389,175968.08604725034
7440,360868.63563636655
6293,168948.1440402766
3937,193317.13895890262
16527,190160.65537674332
5102,211375.28168190364
10734,370387.8573719076
7986,151220.6503442557
6495,79355.69342565248
9571,245050.1825346148
5131,199745.8712591225
10761,423683.8091232865
143,438504.028371004
13829,204183.0848018952
13662,219011.17993520285
1771,150827.5331477197
5448,189245.43382224836
8594,153936.87601314054
12038,282362.4696763524
16471,175806.98089862088
16764,150203.63646318158
1282,186690.5178440361
15101,267680.4298393074
9473,134194.551949025
2324,403210.6349025789
14448,214836.548865927
6000,65431.21922949956
2077,123702.60067219964
12960,250651.99337860104
15837,201079.7423087931
8805,232168.2921045046
9987,221762.1939345278
1580,395932.39323013264
11089,127505.57049105351
10926,200461.19511049884
12773,443238.9956325573
6490,305508.72479372803
10858,127190.34221602314
2831,128717.64286069409
16326,132342.9520267251
371,186855.8306824543
8852,179897.1132661207
6713,233110.81022987305
4230,181285.73433485627
3639,214630.73278024595
3642,196731.27475186682
5149,188492.90722954672
2861,194377.1413978583
13300,97253.02376843357
2807,279975.90075580974
5919,100744.00301554594
12716,555851.926685031
4271,235810.62823591635
16055,241655.96441795115
3747,293447.4379318744
5857,217967.42578210696
6884,325348.415863804
16027,304337.04535573506
3512,315435.6799433762
5181,168027.61439403484
16732,261222.89280058976
1908,179440.87090690908
12082,159297.9414533505
7286,138471.51279693117
8216,137123.50932776567
6929,317982.45778703893
3950,358709.3381638608
12479,182008.26891769868
877,137560.78179597878
1366,192163.92190124822
384,125192.44733243322
5767,228644.31437144586
6910,153148.9152646983
187,200052.59414975415
10164,261850.25289856584
8603,252334.72649819707
15834,174904.82742198207
3078,128498.03132974153
3479,251374.30039916883
6671,225477.4978080927
6078,174430.5497473842
16271,111949.50950411278
16191,166895.7290627059
11544,168812.43360306928
7781,172086.28016492035
14918,288609.9038562342
6238,208145.69699721603
12989,209491.25557494047
11907,264627.97504811443
9696,148629.3856862427
14084,366682.5627143938
3895,174571.39462107926
4367,178566.8306392799
8453,63821.132253374075
7638,335493.42549732304
8373,223257.0264513479
4674,186464.286857773
15787,150700.4570673345
5903,266402.5668090792
13679,206244.63580427403
9018,406641.03039651253
15823,191782.52052458233
13289,148794.42793002524
9896,174059.97858663133
14436,191683.41476713633
5547,208357.00760450857
4048,411103.705578743
16579,212726.83318669492
8550,212339.71350557863
9385,279356.63428004016
5242,164070.33980175864
31,218341.443301159
6144,275225.7591033671
3990,188231.10937617611
2523,72011.7623691534
12608,266866.0957053562
7234,176129.07865209706
15264,211525.9047894942
9623,221646.31580404818
3161,346768.82459527836
7425,106667.49666431884
13021,271525.4073136004
4044,150190.0978114224
15411,242914.01116420786
979,319579.718802046
5514,251945.1179616981
4817,167584.817359092
2115,191515.59794345876
10571,341379.0242378996
8992,202675.34385525997
15546,211975.87562000856
11359,116141.64240185056
11972,176310.82756481247
12838,163604.3468377868
5948,128152.82381402768
422,296474.43860464595
4855,163606.83315922477
16197,122831.04113105316
8926,385738.86877934594
5703,188358.17322802727
8848,205564.50272443402
7039,284007.7589204139
3806,158706.3671710694
15154,210911.9350649805
13132,175137.83057318119
7438,205175.9880510755
4398,196659.22924415625
2440,183491.0215721601
3751,153487.6985945649
1476,164556.0571027009
2264,265714.15541103634
16444,176369.15525936644
10704,161377.47211073138
4033,151091.8219955374
4508,111810.37240810107
16290,236462.79682359975
10387,199797.49559067088
5457,157774.68728652623
4910,270641.5048951534
7451,201530.61668114815
10732,174167.4790561398
8015,148470.44265329174
6148,179177.8228693779
5892,235607.4447523139
7825,217200.75888020772
6851,238378.31535913254
6633,208573.11569937933
2139,272520.3180172039
10213,293706.03720268427
2830,217859.21003172902
13907,158151.60242595183
15897,386470.41097289196
8311,171146.30569767707
14230,172360.907368769
3878,203516.39944588207
13732,175698.31863407537
12110,180245.58179891665
10675,338283.27004819526
12946,114660.04869993737
16754,225055.52491405376
4394,268164.7622619995
16728,171563.87558146438
14378,306272.1163931319
9949,158120.4281525398
994,166563.71836457888
13258,152965.4650797133
5883,388762.2136153263
6933,277648.00547895854
13193,238174.54923728743
13286,174583.88560408185
13407,388964.5316510775
7512,112174.69498993695
7221,187350.8368880944
14428,120186.96795608827
1740,202617.31580909024
3,169297.75614883337
12952,255623.69461287567
11537,150764.03440029413
2558,134458.92038669545
14081,283823.7257285355
3517,219432.64672560018
7149,218163.35257279777
15777,118647.94030593419
8995,226943.35791513333
826,362921.6609694713
509,308950.1397086929
14875,274085.7072453599
6591,163071.46591438365
11283,104036.57156383248
9897,248971.16355135108
14902,181833.90676205794
14291,157653.79939437794
3162,253487.6275480972
4206,199170.55061425982
11580,210687.06710902744
2007,257280.0829059656
14939,333873.8007200198
13572,198054.73004814592
10720,143758.75000855245
